Regulator	Target
ENSG00000154589	ENSG00000131323
ENSG00000127666	ENSG00000131323
ENSG00000023445	ENSG00000131323
ENSG00000068308	ENSG00000131323
ENSG00000073282	ENSG00000076604
ENSG00000138613	ENSG00000175104
ENSG00000162736	ENSG00000175104
ENSG00000205155	ENSG00000175104
ENSG00000174516	ENSG00000175104
ENSG00000142867	ENSG00000175104
ENSG00000196083	ENSG00000175104
ENSG00000090376	ENSG00000175104
ENSG00000117362	ENSG00000175104
ENSG00000197329	ENSG00000175104
ENSG00000151694	ENSG00000175104
ENSG00000244687	ENSG00000175104
ENSG00000184216	ENSG00000175104
ENSG00000125538	ENSG00000175104
ENSG00000143801	ENSG00000175104
ENSG00000198286	ENSG00000175104
ENSG00000172936	ENSG00000175104
ENSG00000055208	ENSG00000175104
ENSG00000130159	ENSG00000175104
ENSG00000080815	ENSG00000175104
ENSG00000172175	ENSG00000175104
ENSG00000243414	ENSG00000175104
ENSG00000140992	ENSG00000175104
ENSG00000177889	ENSG00000175104
ENSG00000004139	ENSG00000175104
ENSG00000134070	ENSG00000175104
ENSG00000115594	ENSG00000175104
ENSG00000139946	ENSG00000175104
ENSG00000198001	ENSG00000175104
ENSG00000129128	ENSG00000067167
ENSG00000118363	ENSG00000067167
ENSG00000114902	ENSG00000067167
ENSG00000166562	ENSG00000067167
ENSG00000140612	ENSG00000067167
ENSG00000143398	ENSG00000163519
ENSG00000004975	ENSG00000163519
ENSG00000150867	ENSG00000163519
ENSG00000276293	ENSG00000163519
ENSG00000107242	ENSG00000163519
ENSG00000186111	ENSG00000163519
ENSG00000167103	ENSG00000163519
ENSG00000107404	ENSG00000163519
ENSG00000161202	ENSG00000163519
ENSG00000103653	ENSG00000211751
ENSG00000076641	ENSG00000211751
ENSG00000081237	ENSG00000211751
ENSG00000197646	ENSG00000211751
ENSG00000179295	ENSG00000211751
ENSG00000188389	ENSG00000211751
ENSG00000111679	ENSG00000211751
ENSG00000120217	ENSG00000211751
ENSG00000081237	ENSG00000274752
ENSG00000111679	ENSG00000274752
ENSG00000120217	ENSG00000274752
ENSG00000103653	ENSG00000274752
ENSG00000179295	ENSG00000274752
ENSG00000188389	ENSG00000274752
ENSG00000076641	ENSG00000274752
ENSG00000197646	ENSG00000274752
ENSG00000004975	ENSG00000095970
ENSG00000150867	ENSG00000095970
ENSG00000161202	ENSG00000095970
ENSG00000143398	ENSG00000095970
ENSG00000107242	ENSG00000095970
ENSG00000167103	ENSG00000095970
ENSG00000186111	ENSG00000095970
ENSG00000276293	ENSG00000095970
ENSG00000107404	ENSG00000095970
ENSG00000133065	ENSG00000213689
ENSG00000136052	ENSG00000213689
ENSG00000141510	ENSG00000170855
ENSG00000177565	ENSG00000101255
ENSG00000137574	ENSG00000101255
ENSG00000186350	ENSG00000101255
ENSG00000198646	ENSG00000101255
ENSG00000082014	ENSG00000101255
ENSG00000005339	ENSG00000101255
ENSG00000084676	ENSG00000101255
ENSG00000142453	ENSG00000101255
ENSG00000177200	ENSG00000101255
ENSG00000140396	ENSG00000101255
ENSG00000101849	ENSG00000101255
ENSG00000125686	ENSG00000101255
ENSG00000130589	ENSG00000101255
ENSG00000186951	ENSG00000101255
ENSG00000069966	ENSG00000122779
ENSG00000211892	ENSG00000122779
ENSG00000222037	ENSG00000122779
ENSG00000077782	ENSG00000122779
ENSG00000027869	ENSG00000122779
ENSG00000198821	ENSG00000122779
ENSG00000066468	ENSG00000122779
ENSG00000178568	ENSG00000122779
ENSG00000167103	ENSG00000122779
ENSG00000177455	ENSG00000122779
ENSG00000145675	ENSG00000122779
ENSG00000242616	ENSG00000122779
ENSG00000161202	ENSG00000122779
ENSG00000112715	ENSG00000122779
ENSG00000051382	ENSG00000122779
ENSG00000109458	ENSG00000122779
ENSG00000117461	ENSG00000122779
ENSG00000157168	ENSG00000122779
ENSG00000171608	ENSG00000122779
ENSG00000197122	ENSG00000122779
ENSG00000211675	ENSG00000122779
ENSG00000138685	ENSG00000122779
ENSG00000121879	ENSG00000122779
ENSG00000127588	ENSG00000122779
ENSG00000166710	ENSG00000122779
ENSG00000107242	ENSG00000122779
ENSG00000134853	ENSG00000122779
ENSG00000211896	ENSG00000122779
ENSG00000141736	ENSG00000122779
ENSG00000070388	ENSG00000122779
ENSG00000146648	ENSG00000122779
ENSG00000143398	ENSG00000122779
ENSG00000276231	ENSG00000122779
ENSG00000134539	ENSG00000122779
ENSG00000143226	ENSG00000122779
ENSG00000105851	ENSG00000122779
ENSG00000197461	ENSG00000122779
ENSG00000114013	ENSG00000122779
ENSG00000158458	ENSG00000122779
ENSG00000150337	ENSG00000122779
ENSG00000169047	ENSG00000122779
ENSG00000078579	ENSG00000122779
ENSG00000140285	ENSG00000122779
ENSG00000070193	ENSG00000122779
ENSG00000176533	ENSG00000122779
ENSG00000160654	ENSG00000122779
ENSG00000010810	ENSG00000122779
ENSG00000107831	ENSG00000122779
ENSG00000133116	ENSG00000122779
ENSG00000155629	ENSG00000122779
ENSG00000203747	ENSG00000122779
ENSG00000211893	ENSG00000122779
ENSG00000111241	ENSG00000122779
ENSG00000169919	ENSG00000122779
ENSG00000185950	ENSG00000122779
ENSG00000150867	ENSG00000122779
ENSG00000186469	ENSG00000122779
ENSG00000211679	ENSG00000122779
ENSG00000166225	ENSG00000122779
ENSG00000113721	ENSG00000122779
ENSG00000004975	ENSG00000122779
ENSG00000243466	ENSG00000122779
ENSG00000276293	ENSG00000122779
ENSG00000141968	ENSG00000122779
ENSG00000172354	ENSG00000122779
ENSG00000115904	ENSG00000122779
ENSG00000100311	ENSG00000122779
ENSG00000113070	ENSG00000122779
ENSG00000128052	ENSG00000122779
ENSG00000102678	ENSG00000122779
ENSG00000163519	ENSG00000122779
ENSG00000105401	ENSG00000122779
ENSG00000167083	ENSG00000122779
ENSG00000118972	ENSG00000122779
ENSG00000211592	ENSG00000122779
ENSG00000162188	ENSG00000122779
ENSG00000124882	ENSG00000122779
ENSG00000186111	ENSG00000122779
ENSG00000172380	ENSG00000122779
ENSG00000182866	ENSG00000122779
ENSG00000196468	ENSG00000122779
ENSG00000158815	ENSG00000122779
ENSG00000211677	ENSG00000122779
ENSG00000211598	ENSG00000122779
ENSG00000213809	ENSG00000122779
ENSG00000011600	ENSG00000122779
ENSG00000211897	ENSG00000122779
ENSG00000160867	ENSG00000122779
ENSG00000204592	ENSG00000122779
ENSG00000177885	ENSG00000122779
ENSG00000168243	ENSG00000122779
ENSG00000127928	ENSG00000122779
ENSG00000065361	ENSG00000122779
ENSG00000186895	ENSG00000122779
ENSG00000169752	ENSG00000122779
ENSG00000111664	ENSG00000122779
ENSG00000049130	ENSG00000122779
ENSG00000138798	ENSG00000122779
ENSG00000113578	ENSG00000122779
ENSG00000174021	ENSG00000122779
ENSG00000156427	ENSG00000122779
ENSG00000086730	ENSG00000122779
ENSG00000167414	ENSG00000122779
ENSG00000134962	ENSG00000122779
ENSG00000095970	ENSG00000122779
ENSG00000167601	ENSG00000122779
ENSG00000162344	ENSG00000122779
ENSG00000075388	ENSG00000122779
ENSG00000121594	ENSG00000122779
ENSG00000080824	ENSG00000122779
ENSG00000078369	ENSG00000122779
ENSG00000179295	ENSG00000122779
ENSG00000138675	ENSG00000122779
ENSG00000157404	ENSG00000122779
ENSG00000205809	ENSG00000122779
ENSG00000178562	ENSG00000122779
ENSG00000114450	ENSG00000122779
ENSG00000185737	ENSG00000122779
ENSG00000107404	ENSG00000122779
ENSG00000127920	ENSG00000122779
ENSG00000141506	ENSG00000122779
ENSG00000174808	ENSG00000122779
ENSG00000160691	ENSG00000122779
ENSG00000068078	ENSG00000122779
ENSG00000033327	ENSG00000122779
ENSG00000165025	ENSG00000122779
ENSG00000105647	ENSG00000122779
ENSG00000140853	ENSG00000121060
ENSG00000160703	ENSG00000121060
ENSG00000068308	ENSG00000121060
ENSG00000112130	ENSG00000130726
ENSG00000020922	ENSG00000130726
ENSG00000188486	ENSG00000130726
ENSG00000104320	ENSG00000130726
ENSG00000113522	ENSG00000130726
ENSG00000149311	ENSG00000130726
ENSG00000067369	ENSG00000130726
ENSG00000137337	ENSG00000130726
ENSG00000150867	ENSG00000038382
ENSG00000107242	ENSG00000038382
ENSG00000158092	ENSG00000038382
ENSG00000186111	ENSG00000038382
ENSG00000107404	ENSG00000038382
ENSG00000276293	ENSG00000038382
ENSG00000167103	ENSG00000038382
ENSG00000161202	ENSG00000038382
ENSG00000065320	ENSG00000038382
ENSG00000004975	ENSG00000038382
ENSG00000143398	ENSG00000038382
ENSG00000171862	ENSG00000038382
ENSG00000149269	ENSG00000038382
ENSG00000187323	ENSG00000038382
ENSG00000064547	ENSG00000087077
ENSG00000197122	ENSG00000087077
ENSG00000148377	ENSG00000043514
ENSG00000152904	ENSG00000043514
ENSG00000067064	ENSG00000043514
ENSG00000160752	ENSG00000043514
ENSG00000133313	ENSG00000066651
ENSG00000150656	ENSG00000066651
ENSG00000157388	ENSG00000104321
ENSG00000183023	ENSG00000104321
ENSG00000185052	ENSG00000104321
ENSG00000140090	ENSG00000104321
ENSG00000151067	ENSG00000104321
ENSG00000155886	ENSG00000104321
ENSG00000089060	ENSG00000104321
ENSG00000188467	ENSG00000104321
ENSG00000118160	ENSG00000104321
ENSG00000007402	ENSG00000104321
ENSG00000165995	ENSG00000104321
ENSG00000074621	ENSG00000104321
ENSG00000106089	ENSG00000104321
ENSG00000127955	ENSG00000104321
ENSG00000220205	ENSG00000104321
ENSG00000100678	ENSG00000104321
ENSG00000114353	ENSG00000104321
ENSG00000167535	ENSG00000104321
ENSG00000118160	ENSG00000144935
ENSG00000155886	ENSG00000144935
ENSG00000165995	ENSG00000144935
ENSG00000100678	ENSG00000144935
ENSG00000188467	ENSG00000144935
ENSG00000114353	ENSG00000144935
ENSG00000106089	ENSG00000144935
ENSG00000007402	ENSG00000144935
ENSG00000074621	ENSG00000144935
ENSG00000089060	ENSG00000144935
ENSG00000151067	ENSG00000144935
ENSG00000183023	ENSG00000144935
ENSG00000140090	ENSG00000144935
ENSG00000157388	ENSG00000144935
ENSG00000127955	ENSG00000144935
ENSG00000185052	ENSG00000144935
ENSG00000167535	ENSG00000144935
ENSG00000220205	ENSG00000144935
ENSG00000089060	ENSG00000138741
ENSG00000188467	ENSG00000138741
ENSG00000118160	ENSG00000138741
ENSG00000074621	ENSG00000138741
ENSG00000100678	ENSG00000138741
ENSG00000183023	ENSG00000138741
ENSG00000165995	ENSG00000138741
ENSG00000106089	ENSG00000138741
ENSG00000220205	ENSG00000138741
ENSG00000127955	ENSG00000138741
ENSG00000184489	ENSG00000138741
ENSG00000140090	ENSG00000138741
ENSG00000185052	ENSG00000138741
ENSG00000007402	ENSG00000138741
ENSG00000114353	ENSG00000138741
ENSG00000167535	ENSG00000138741
ENSG00000155886	ENSG00000138741
ENSG00000151067	ENSG00000138741
ENSG00000135744	ENSG00000138741
ENSG00000157388	ENSG00000138741
ENSG00000106089	ENSG00000133107
ENSG00000114353	ENSG00000133107
ENSG00000074621	ENSG00000133107
ENSG00000185052	ENSG00000133107
ENSG00000089060	ENSG00000133107
ENSG00000155886	ENSG00000133107
ENSG00000220205	ENSG00000133107
ENSG00000127955	ENSG00000133107
ENSG00000100678	ENSG00000133107
ENSG00000167535	ENSG00000133107
ENSG00000140090	ENSG00000133107
ENSG00000007402	ENSG00000133107
ENSG00000165995	ENSG00000133107
ENSG00000118160	ENSG00000133107
ENSG00000188467	ENSG00000133107
ENSG00000157388	ENSG00000133107
ENSG00000183023	ENSG00000133107
ENSG00000151067	ENSG00000133107
ENSG00000155886	ENSG00000100991
ENSG00000140090	ENSG00000100991
ENSG00000165995	ENSG00000100991
ENSG00000188467	ENSG00000100991
ENSG00000127955	ENSG00000100991
ENSG00000089060	ENSG00000100991
ENSG00000185052	ENSG00000100991
ENSG00000220205	ENSG00000100991
ENSG00000151067	ENSG00000100991
ENSG00000157388	ENSG00000100991
ENSG00000118160	ENSG00000100991
ENSG00000100678	ENSG00000100991
ENSG00000106089	ENSG00000100991
ENSG00000183023	ENSG00000100991
ENSG00000114353	ENSG00000100991
ENSG00000007402	ENSG00000100991
ENSG00000074621	ENSG00000100991
ENSG00000167535	ENSG00000100991
ENSG00000089060	ENSG00000072315
ENSG00000151067	ENSG00000072315
ENSG00000157388	ENSG00000072315
ENSG00000183023	ENSG00000072315
ENSG00000127955	ENSG00000072315
ENSG00000106089	ENSG00000072315
ENSG00000074621	ENSG00000072315
ENSG00000007402	ENSG00000072315
ENSG00000167535	ENSG00000072315
ENSG00000165995	ENSG00000072315
ENSG00000100678	ENSG00000072315
ENSG00000140090	ENSG00000072315
ENSG00000155886	ENSG00000072315
ENSG00000220205	ENSG00000072315
ENSG00000188467	ENSG00000072315
ENSG00000185052	ENSG00000072315
ENSG00000114353	ENSG00000072315
ENSG00000118160	ENSG00000072315
ENSG00000183023	ENSG00000137672
ENSG00000184489	ENSG00000137672
ENSG00000060558	ENSG00000137672
ENSG00000165995	ENSG00000137672
ENSG00000156049	ENSG00000137672
ENSG00000161270	ENSG00000137672
ENSG00000185052	ENSG00000137672
ENSG00000140090	ENSG00000137672
ENSG00000107643	ENSG00000137672
ENSG00000089060	ENSG00000137672
ENSG00000100678	ENSG00000137672
ENSG00000183853	ENSG00000137672
ENSG00000074621	ENSG00000137672
ENSG00000167535	ENSG00000137672
ENSG00000114353	ENSG00000137672
ENSG00000116218	ENSG00000137672
ENSG00000127955	ENSG00000137672
ENSG00000135744	ENSG00000137672
ENSG00000118160	ENSG00000137672
ENSG00000188467	ENSG00000137672
ENSG00000220205	ENSG00000137672
ENSG00000151067	ENSG00000137672
ENSG00000156052	ENSG00000137672
ENSG00000155886	ENSG00000137672
ENSG00000088256	ENSG00000137672
ENSG00000007402	ENSG00000137672
ENSG00000106089	ENSG00000137672
ENSG00000157388	ENSG00000137672
ENSG00000118160	ENSG00000069018
ENSG00000089060	ENSG00000069018
ENSG00000106089	ENSG00000069018
ENSG00000114353	ENSG00000069018
ENSG00000127955	ENSG00000069018
ENSG00000167535	ENSG00000069018
ENSG00000183023	ENSG00000069018
ENSG00000188467	ENSG00000069018
ENSG00000140090	ENSG00000069018
ENSG00000157388	ENSG00000069018
ENSG00000007402	ENSG00000069018
ENSG00000151067	ENSG00000069018
ENSG00000185052	ENSG00000069018
ENSG00000155886	ENSG00000069018
ENSG00000074621	ENSG00000069018
ENSG00000100678	ENSG00000069018
ENSG00000220205	ENSG00000069018
ENSG00000165995	ENSG00000069018
ENSG00000140090	ENSG00000134160
ENSG00000165995	ENSG00000134160
ENSG00000188467	ENSG00000134160
ENSG00000155886	ENSG00000134160
ENSG00000185052	ENSG00000134160
ENSG00000220205	ENSG00000134160
ENSG00000151067	ENSG00000134160
ENSG00000106089	ENSG00000134160
ENSG00000183023	ENSG00000134160
ENSG00000157388	ENSG00000134160
ENSG00000127955	ENSG00000134160
ENSG00000100678	ENSG00000134160
ENSG00000007402	ENSG00000134160
ENSG00000118160	ENSG00000134160
ENSG00000089060	ENSG00000134160
ENSG00000114353	ENSG00000134160
ENSG00000074621	ENSG00000134160
ENSG00000167535	ENSG00000134160
ENSG00000188467	ENSG00000142185
ENSG00000118160	ENSG00000142185
ENSG00000074621	ENSG00000142185
ENSG00000114353	ENSG00000142185
ENSG00000140090	ENSG00000142185
ENSG00000183023	ENSG00000142185
ENSG00000106089	ENSG00000142185
ENSG00000220205	ENSG00000142185
ENSG00000165995	ENSG00000142185
ENSG00000151067	ENSG00000142185
ENSG00000185052	ENSG00000142185
ENSG00000127955	ENSG00000142185
ENSG00000155886	ENSG00000142185
ENSG00000167535	ENSG00000142185
ENSG00000100678	ENSG00000142185
ENSG00000089060	ENSG00000142185
ENSG00000007402	ENSG00000142185
ENSG00000157388	ENSG00000142185
ENSG00000089060	ENSG00000083067
ENSG00000157388	ENSG00000083067
ENSG00000185052	ENSG00000083067
ENSG00000106089	ENSG00000083067
ENSG00000074621	ENSG00000083067
ENSG00000007402	ENSG00000083067
ENSG00000183023	ENSG00000083067
ENSG00000118160	ENSG00000083067
ENSG00000151067	ENSG00000083067
ENSG00000188467	ENSG00000083067
ENSG00000155886	ENSG00000083067
ENSG00000220205	ENSG00000083067
ENSG00000167535	ENSG00000083067
ENSG00000100678	ENSG00000083067
ENSG00000140090	ENSG00000083067
ENSG00000127955	ENSG00000083067
ENSG00000165995	ENSG00000083067
ENSG00000114353	ENSG00000083067
ENSG00000064651	ENSG00000130529
ENSG00000145283	ENSG00000130529
ENSG00000074803	ENSG00000130529
ENSG00000111371	ENSG00000130529
ENSG00000080644	ENSG00000130529
ENSG00000010379	ENSG00000130529
ENSG00000157103	ENSG00000130529
ENSG00000004809	ENSG00000130529
ENSG00000100652	ENSG00000130529
ENSG00000138074	ENSG00000130529
ENSG00000155511	ENSG00000130529
ENSG00000074621	ENSG00000130529
ENSG00000198743	ENSG00000130529
ENSG00000134294	ENSG00000130529
ENSG00000115665	ENSG00000130529
ENSG00000188338	ENSG00000130529
ENSG00000165970	ENSG00000130529
ENSG00000174358	ENSG00000130529
ENSG00000197208	ENSG00000130529
ENSG00000155886	ENSG00000130529
ENSG00000140675	ENSG00000130529
ENSG00000178084	ENSG00000130529
ENSG00000103546	ENSG00000130529
ENSG00000012504	ENSG00000130529
ENSG00000106688	ENSG00000130529
ENSG00000125255	ENSG00000130529
ENSG00000197506	ENSG00000130529
ENSG00000158865	ENSG00000130529
ENSG00000166736	ENSG00000130529
ENSG00000120509	ENSG00000130529
ENSG00000079215	ENSG00000130529
ENSG00000007216	ENSG00000130529
ENSG00000168575	ENSG00000130529
ENSG00000050438	ENSG00000130529
ENSG00000110436	ENSG00000130529
ENSG00000108556	ENSG00000130529
ENSG00000081800	ENSG00000130529
ENSG00000084676	ENSG00000130529
ENSG00000120251	ENSG00000130529
ENSG00000186350	ENSG00000130529
ENSG00000268104	ENSG00000130529
ENSG00000100191	ENSG00000130529
ENSG00000137860	ENSG00000130529
ENSG00000164707	ENSG00000130529
ENSG00000163393	ENSG00000130529
ENSG00000149305	ENSG00000130529
ENSG00000256870	ENSG00000130529
ENSG00000100170	ENSG00000130529
ENSG00000118160	ENSG00000130529
ENSG00000160716	ENSG00000130529
ENSG00000185052	ENSG00000130529
ENSG00000100678	ENSG00000130529
ENSG00000197375	ENSG00000130529
ENSG00000105143	ENSG00000130529
ENSG00000070915	ENSG00000130529
ENSG00000173214	ENSG00000130529
ENSG00000144290	ENSG00000130529
ENSG00000196811	ENSG00000130529
ENSG00000162383	ENSG00000130529
ENSG00000017483	ENSG00000130529
ENSG00000131183	ENSG00000130529
ENSG00000198569	ENSG00000130529
ENSG00000140090	ENSG00000130529
ENSG00000103064	ENSG00000130529
ENSG00000124568	ENSG00000130529
ENSG00000188467	ENSG00000130529
ENSG00000141485	ENSG00000130529
ENSG00000011083	ENSG00000130529
ENSG00000101204	ENSG00000130529
ENSG00000117834	ENSG00000130529
ENSG00000111181	ENSG00000130529
ENSG00000164418	ENSG00000130529
ENSG00000072041	ENSG00000130529
ENSG00000131389	ENSG00000130529
ENSG00000183023	ENSG00000130529
ENSG00000132164	ENSG00000130529
ENSG00000070729	ENSG00000130529
ENSG00000117971	ENSG00000130529
ENSG00000155465	ENSG00000130529
ENSG00000186090	ENSG00000130529
ENSG00000156222	ENSG00000130529
ENSG00000130821	ENSG00000130529
ENSG00000144136	ENSG00000130529
ENSG00000168003	ENSG00000130529
ENSG00000152578	ENSG00000130529
ENSG00000140396	ENSG00000130529
ENSG00000142319	ENSG00000130529
ENSG00000105641	ENSG00000130529
ENSG00000171189	ENSG00000130529
ENSG00000125675	ENSG00000130529
ENSG00000135902	ENSG00000130529
ENSG00000157765	ENSG00000130529
ENSG00000196517	ENSG00000130529
ENSG00000198515	ENSG00000130529
ENSG00000140675	ENSG00000070985
ENSG00000157103	ENSG00000070985
ENSG00000137860	ENSG00000070985
ENSG00000105641	ENSG00000070985
ENSG00000196517	ENSG00000070985
ENSG00000171189	ENSG00000070985
ENSG00000100170	ENSG00000070985
ENSG00000197506	ENSG00000070985
ENSG00000165970	ENSG00000070985
ENSG00000074803	ENSG00000070985
ENSG00000100678	ENSG00000070985
ENSG00000111371	ENSG00000070985
ENSG00000155886	ENSG00000070985
ENSG00000141485	ENSG00000070985
ENSG00000134294	ENSG00000070985
ENSG00000124568	ENSG00000070985
ENSG00000188467	ENSG00000070985
ENSG00000070915	ENSG00000070985
ENSG00000162383	ENSG00000070985
ENSG00000017483	ENSG00000070985
ENSG00000105143	ENSG00000070985
ENSG00000084676	ENSG00000070985
ENSG00000157765	ENSG00000070985
ENSG00000158865	ENSG00000070985
ENSG00000163393	ENSG00000070985
ENSG00000132164	ENSG00000070985
ENSG00000004809	ENSG00000070985
ENSG00000256870	ENSG00000070985
ENSG00000168003	ENSG00000070985
ENSG00000198743	ENSG00000070985
ENSG00000106688	ENSG00000070985
ENSG00000144136	ENSG00000070985
ENSG00000117971	ENSG00000070985
ENSG00000100191	ENSG00000070985
ENSG00000185052	ENSG00000070985
ENSG00000010379	ENSG00000070985
ENSG00000140090	ENSG00000070985
ENSG00000149305	ENSG00000070985
ENSG00000156222	ENSG00000070985
ENSG00000064651	ENSG00000070985
ENSG00000072041	ENSG00000070985
ENSG00000130821	ENSG00000070985
ENSG00000135902	ENSG00000070985
ENSG00000080644	ENSG00000070985
ENSG00000188338	ENSG00000070985
ENSG00000144290	ENSG00000070985
ENSG00000173214	ENSG00000070985
ENSG00000100652	ENSG00000070985
ENSG00000198569	ENSG00000070985
ENSG00000125675	ENSG00000070985
ENSG00000117834	ENSG00000070985
ENSG00000074621	ENSG00000070985
ENSG00000131389	ENSG00000070985
ENSG00000197375	ENSG00000070985
ENSG00000103064	ENSG00000070985
ENSG00000007216	ENSG00000070985
ENSG00000268104	ENSG00000070985
ENSG00000168575	ENSG00000070985
ENSG00000174358	ENSG00000070985
ENSG00000142319	ENSG00000070985
ENSG00000164418	ENSG00000070985
ENSG00000178084	ENSG00000070985
ENSG00000081800	ENSG00000070985
ENSG00000145283	ENSG00000070985
ENSG00000186090	ENSG00000070985
ENSG00000120509	ENSG00000070985
ENSG00000155465	ENSG00000070985
ENSG00000070729	ENSG00000070985
ENSG00000011083	ENSG00000070985
ENSG00000012504	ENSG00000070985
ENSG00000197208	ENSG00000070985
ENSG00000166736	ENSG00000070985
ENSG00000160716	ENSG00000070985
ENSG00000186350	ENSG00000070985
ENSG00000183023	ENSG00000070985
ENSG00000103546	ENSG00000070985
ENSG00000111181	ENSG00000070985
ENSG00000140396	ENSG00000070985
ENSG00000198515	ENSG00000070985
ENSG00000125255	ENSG00000070985
ENSG00000108556	ENSG00000070985
ENSG00000164707	ENSG00000070985
ENSG00000138074	ENSG00000070985
ENSG00000118160	ENSG00000070985
ENSG00000120251	ENSG00000070985
ENSG00000196811	ENSG00000070985
ENSG00000101204	ENSG00000070985
ENSG00000131183	ENSG00000070985
ENSG00000152578	ENSG00000070985
ENSG00000110436	ENSG00000070985
ENSG00000115665	ENSG00000070985
ENSG00000050438	ENSG00000070985
ENSG00000155511	ENSG00000070985
ENSG00000079215	ENSG00000070985
ENSG00000165995	ENSG00000119121
ENSG00000118160	ENSG00000119121
ENSG00000074621	ENSG00000119121
ENSG00000100678	ENSG00000119121
ENSG00000157388	ENSG00000119121
ENSG00000188467	ENSG00000119121
ENSG00000127955	ENSG00000119121
ENSG00000007402	ENSG00000119121
ENSG00000106089	ENSG00000119121
ENSG00000089060	ENSG00000119121
ENSG00000183023	ENSG00000119121
ENSG00000140090	ENSG00000119121
ENSG00000114353	ENSG00000119121
ENSG00000220205	ENSG00000119121
ENSG00000167535	ENSG00000119121
ENSG00000185052	ENSG00000119121
ENSG00000155886	ENSG00000119121
ENSG00000151067	ENSG00000119121
ENSG00000140090	ENSG00000092439
ENSG00000155886	ENSG00000092439
ENSG00000118160	ENSG00000092439
ENSG00000220205	ENSG00000092439
ENSG00000089060	ENSG00000092439
ENSG00000183023	ENSG00000092439
ENSG00000151067	ENSG00000092439
ENSG00000185052	ENSG00000092439
ENSG00000157388	ENSG00000092439
ENSG00000114353	ENSG00000092439
ENSG00000074621	ENSG00000092439
ENSG00000165995	ENSG00000092439
ENSG00000127955	ENSG00000092439
ENSG00000188467	ENSG00000092439
ENSG00000106089	ENSG00000092439
ENSG00000007402	ENSG00000092439
ENSG00000100678	ENSG00000092439
ENSG00000167535	ENSG00000092439
ENSG00000140090	ENSG00000144481
ENSG00000118160	ENSG00000144481
ENSG00000127955	ENSG00000144481
ENSG00000167535	ENSG00000144481
ENSG00000007402	ENSG00000144481
ENSG00000185052	ENSG00000144481
ENSG00000114353	ENSG00000144481
ENSG00000100678	ENSG00000144481
ENSG00000074621	ENSG00000144481
ENSG00000089060	ENSG00000144481
ENSG00000183023	ENSG00000144481
ENSG00000220205	ENSG00000144481
ENSG00000157388	ENSG00000144481
ENSG00000188467	ENSG00000144481
ENSG00000151067	ENSG00000144481
ENSG00000106089	ENSG00000144481
ENSG00000155886	ENSG00000144481
ENSG00000165995	ENSG00000144481
ENSG00000140090	ENSG00000196689
ENSG00000167535	ENSG00000196689
ENSG00000197122	ENSG00000196689
ENSG00000105851	ENSG00000196689
ENSG00000145675	ENSG00000196689
ENSG00000106089	ENSG00000196689
ENSG00000174775	ENSG00000196689
ENSG00000165995	ENSG00000196689
ENSG00000220205	ENSG00000196689
ENSG00000157388	ENSG00000196689
ENSG00000114353	ENSG00000196689
ENSG00000127955	ENSG00000196689
ENSG00000007402	ENSG00000196689
ENSG00000155886	ENSG00000196689
ENSG00000100678	ENSG00000196689
ENSG00000121879	ENSG00000196689
ENSG00000051382	ENSG00000196689
ENSG00000089060	ENSG00000196689
ENSG00000074621	ENSG00000196689
ENSG00000151067	ENSG00000196689
ENSG00000213281	ENSG00000196689
ENSG00000112062	ENSG00000196689
ENSG00000118160	ENSG00000196689
ENSG00000188467	ENSG00000196689
ENSG00000183023	ENSG00000196689
ENSG00000185052	ENSG00000196689
ENSG00000133703	ENSG00000196689
ENSG00000171608	ENSG00000196689
ENSG00000155886	ENSG00000187688
ENSG00000106089	ENSG00000187688
ENSG00000185052	ENSG00000187688
ENSG00000127955	ENSG00000187688
ENSG00000114353	ENSG00000187688
ENSG00000140090	ENSG00000187688
ENSG00000165995	ENSG00000187688
ENSG00000074621	ENSG00000187688
ENSG00000167535	ENSG00000187688
ENSG00000100678	ENSG00000187688
ENSG00000183023	ENSG00000187688
ENSG00000007402	ENSG00000187688
ENSG00000188467	ENSG00000187688
ENSG00000118160	ENSG00000187688
ENSG00000220205	ENSG00000187688
ENSG00000089060	ENSG00000187688
ENSG00000157388	ENSG00000187688
ENSG00000151067	ENSG00000187688
ENSG00000157388	ENSG00000167723
ENSG00000140090	ENSG00000167723
ENSG00000167535	ENSG00000167723
ENSG00000151067	ENSG00000167723
ENSG00000089060	ENSG00000167723
ENSG00000106089	ENSG00000167723
ENSG00000127955	ENSG00000167723
ENSG00000185052	ENSG00000167723
ENSG00000165995	ENSG00000167723
ENSG00000007402	ENSG00000167723
ENSG00000220205	ENSG00000167723
ENSG00000188467	ENSG00000167723
ENSG00000183023	ENSG00000167723
ENSG00000155886	ENSG00000167723
ENSG00000100678	ENSG00000167723
ENSG00000118160	ENSG00000167723
ENSG00000114353	ENSG00000167723
ENSG00000074621	ENSG00000167723
ENSG00000188467	ENSG00000111199
ENSG00000100678	ENSG00000111199
ENSG00000165995	ENSG00000111199
ENSG00000151067	ENSG00000111199
ENSG00000220205	ENSG00000111199
ENSG00000089060	ENSG00000111199
ENSG00000127955	ENSG00000111199
ENSG00000155886	ENSG00000111199
ENSG00000118160	ENSG00000111199
ENSG00000106089	ENSG00000111199
ENSG00000007402	ENSG00000111199
ENSG00000167535	ENSG00000111199
